Unnamed: 0,text,label
10865,review on miracle tonic advocate- great thalidomide notes with hint of tiger blood and definite gasoline aftertaste.  mouthfeel is burning.,1
6701,Just shot myself up with my Humira pen.  #CROHNS,1
12616,1 8oz glass of miralax laced drink every 20 minutes doesn't sound bad until you realize how filling having to chug it is. Only 8 more left!,1
15432,You wanna help me out mom? Give me $ for adderall,1
11490,"after days of fevers, i finally broke down and went to the doctor today. tamiflu and levaquin i've never been more glad to see you!",1
16505,@USER_______ If she had a NuvaRing in her then he may have not had to put a ring on her,1
672,"Kinda worried about the nighttime jaw clenching from Effexor, what with my tongue ring and all... :L",0
195,off of my metoprolol medication!! hopefully i won't be so depressed anymore! #thankyoujesus,0
1111,venlafaxine hangover finally starting to shift after 2 huge mugs of hot water with giant pieces of lemon...,0
4428,"If antidepressants cause suicidal thoughts, then I'm going to start handing out Paxil during traffic jams...",1
9017,our physicians have gone mad! they would prescribe levofloxacin for no reason! one day we all will die of resistant microorganisms!,1
10545,@USER_________ geodon is used to treat schizophrenia.,1
13612,But advair helps my asthma a lot,1
12370,i dont want tamiflu !!!!!!!! where is one direction !!!!!!!,1
17056,@USER__ Respi...u counsel his spiriva handihaler with cik sara. Plavix aunty for dual antiplatelet x1/12 then aspirin 150mgod x2/12,1
11210,"😂 i'm barely listening to this victoza ad. he's listing the side effects and says, ""tell your doctor if you develop a lump in your neck."" 😳😨",1
8983,Good bye Levofloxacin.,1
5544,"How am I still awake after 500 mg Seroquel, an Ambien XR, & two Ativan?",1
4856,@USER________: This bitch literally just asked if nicotine is something you put in your eyes. #whatanightmare haha wow,1
14678,"This is the first time I've been on adderall in about 2 years. It makes me think of cool words, such as galvanic and exuberance",1
1691,"ugh..after 4 doses of humira i thought my #ra would feel a lil better. no such luck yet. waiting on the day to be a ""normal"" mom.",1
14289,There's a drug called Januvia Sitigliptin. Were running so low on drug names we started naming them after Ukranian women from Whitney Pier.,1
4377,@USER______ enbrel & mtx. Prob need to inc mtx but fighting s/x,1
6155,seroquel as the sleeping aid. i'm about to knocc out hopefully for the whole night.,1
4059,dip the blunt in fluoxetine,1
15617,@USER__________ can we look at 2 stupid black boxes? Vioxx and droperidol? Vioxx could be used like po toradol. Excellent acute pain relief,1
4004,@USER____ I'm on medication. 150mg of effexor.,1
9246,“@USER_____: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Bananas = Prozac....,1
3329,"@USER_________ @USER___ @USER___ @USER________ 2 More specific issue, Baclofen causes brain stem toxicity unwary must be aware",1
14536,Best way t solve chunks belly ache. Metformin hydrochloride.  Bosh.,1
14640,Pharmacists willing to switch Diovan to Gx.,1
723,"@USER_________ Probably the combination with my fluoxetine. But I can't move that to night time, it makes me have bad dreams.",0
1573,#caep13 Q: role for tranexamic acid in massive GI bleed on dabigatran. Room divided but panel supports. Last ditch effort; weak evidence.,1
12362,"Prozac & Xanax Vodka & Whiskey Gin before bedtime Makes me so frisky Two naughty men, tied up w/string These are a few of my favorite things",1
7775,"my right hand is so weak i can't even snap my fingers. agh. #frustrated #goawayms! #tysabri time on tuesday, thank glob.",1
8795,rt @USER___: i got a call from @USER_______ explaining fully how cipro is fucking him up but he's getting it sorted.,1
7747,"@USER_______ @USER___________ venlafaxine is an ad as far as i'm aware, think it may have benefits for those with obsessive behaviours too?",1
15507,"@USER_________ in an overwhelming emotional way, or an I can't find my Ventolin kinda way?",1
1558,*british accent* hey cymbalta are you working today? @USER_________,1
11998,Representing @USER______ at a @USER_____ proposed single technology appraisal for apixaban in managing VTE,1
14724,@USER__ That's actually great progress for one day! The first half of Maridia is a bit of a slog but the second is one of my favourite areas,1
5276,I haven't gotten illegally high this year! I'm doing good. I still pop pills tho. #PrescriptionTypeShit #HouseMD #Paxil,1
1769,"Memantine Add-On to Risperidone for Treatment of Negative Symptoms in Patients With Stable Schizophrenia: Randomized, Double-Blind,...",1
13893,@USER_________ wow refreshing di antara UAS hoho.. have a nice day broh :),1
671,@USER________ i hav to come of the duloxetine immediately as i hav a terrible rash because of it! had the rash 2 weeks,0
3706,"Another #lyme suicide.  So sad.  #lyme suicide is typically a #limbic #seizure?  #Neurontin, Lamictal,  Depakote and #Klonopin can help",1
5028,A nigga tripping off and lots of nicotine,1
5163,"I'm the perfect mixture of hatred, vodka and nicotine.",1
1977,"@USER__________ what an arsehole! I'm off Quetiapine and on Lamotrigine, I'm so fucking happy* :)   *hypomanic",1
2788,@USER__ :( can i help in anyway,1
3526,So I'm eating a throat lozenge and then I realise it tastes like something familiar. Then I remember @USER_______'s bounce juice!,1
2183,Cymbalta where r u?,1
3436,"@USER___________ I don’t have numbers, as it is far to early to speculate. Example,  Tysabri… how many times has that story changed?",1
3893,Can I take piriton while I'm on ciprofloxacin?! Someone help me plz,1
15604,"@USER_____ my regime is totally working, but I had to go through light & oral first to clear up, then oral and biologic Enbrel 6 yrs clear!",1
940,do i come off my medication or do i just continue to be a prozac zombie,0
3030,Finally got approved for Cymbalta after having waited over a month. Maybe this will fix me,1
15574,Thank god for oxycodone,1
3338,@USER___________ I've taken Citalopram before. How long have you been taking it? I think a GP unlikely to prescribe Quetiapine.,1
12677,As of now I'm battling addiction taking suboxone so I can be free from all pharmasudical meds #drugfree #lovemarytho,1
14292,you can still feel the nuvaring it just depends on the angle bro. sometimes you can even pull it out and watch it hula hoop on the dick,1
16990,"@USER_______ new plan is take venlafaxine and nothing else till hear from specialist. No sleeping pills, or pain relief, just see..",1
2247,Thank you... *takes the lozenge*,1
15037,oxycodone is a gift from god 💤💤,1
12126,"Other Treatment Options: Actonel, Binosto, Boniva, and Fosamax  These medications slow down the rate in which the bone breaks down.",1
10354,Got informed by neurologist today that Tysabri will no longer be on the ObamaCare approved drug list for older (me) MS patients #DeathPanels,1
14851,fluticasone propionate nasal spray saved my life,1
5018,Time for #skyf1 and someone give that man a lozenge :),1
4222,Goodbye Citalopram.. nice knowing you for the past 6 years... Hello Fluoxetine :),1
292,@USER_________ cipro and flagyl are the absolute worst. like taking rat poison.,0
15823,Hudis: Vast info on drugs happens after approval & feedback is voluntary. Vioxx example. Missed opportunities. #FDAMBCWebcast,1
7757,"@USER__ please use hookah instead of any form of cigs.it is more scientific, dissolves nicotine in the water reducing risks.",1
9669,@USER_______ psychiatrist needs to up her dose of seroquel. judging by her tweets it isn't nearly high enough.,1
14960,bila ada sifat give and take between each other . faham antara satu sama lain .,1
1388,rt @USER______: i'm in desperate need of a throat lozenge.,1
4447,Mercy...... Someone give her some Zoloft or Paxil!!!!!  #moodydaughter,1
5596,I think a 10mg tablet of generic olanzapine only cost about 30p when the brand name Lilly olanzapine cost about £2 for a 10mg tablet!,1
15844,@USER_______ Yeah I'm ok. Maridia isn't too bad. It's just backwards in 100%.,1
5393,"Maverick Mom news:: Running=Prozac, Ritalin",1
5848,"@USER______ nope. paxil, lamictal, and adderall..",1
12300,"Get ""Power of Portion"" with FDA Approved BELVIQ and feel satisfied with less food. Ask Your Doc and #LoseItpic.twitter.com/hCxOS8L8yw",1
16055,"Panama was a great ass time but I'm ready to be in my own bed, see my family, play some golf, and see Em and Crestor",1
9477,idk if the vyvanse wore off but i'm sick of doing review packets,1
11505,@USER__________ prez shoots like the fictional son in the eliquis commercial.,1
6294,@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______,1
11428,stuck watching a victoza commercial. why the fuck would anyone take this? get your type 2 diabetic ass into the gym,1
15104,The pictures of me and Gabriella that Meridia put on Facebook >>>>> SO CUTE,1
13888,"@USER_______ sure ,i know 😃 he's name is jack crestor",1
15562,Bortezomib drug effective against chronic GVHD,1
4950,I need nicotine !!!,1
11728,@USER_______ When vioxx & bextra were taken off market it was said all NSAIDs harm the heart. It's not a big surprise.,1
10332,@USER_______ i'm home. :) got home at 1:30. wrong meds for nearly 3 weeks. hope this levaquin will kick it. i'm 1 tough cookie she said. ha,1
15012,@USER__________ the ones prescribed the medication avandia by their doctors people the patients trust and yet when it comes to people being,1
3283,@USER_____: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.@USER____,1
14229,Lunesta in Hand: my heart & memory banks are full. Seeing all 4 Martin kids together. #daymadepic.twitter.com/PD2Pd25TMC,1
7648,ima take this whole bottle of venlafaxine💊,1
16046,@USER_____ yep. we're trying to get her socialised with other dogs a bit more. her energy is relentless. me and my mum are taking ella for a,1
15541,@USER______ get on advair if you can! That stuff is a miracle.,1
14503,@USER__________ @USER___________ i had this one brain trust who calls me in a panic because he has sob turns out he was using symbicort 8x/d,1
15173,@USER________ @USER________ @USER_______ @USER__ @USER___________ @USER______ @USER_____ @USER_______ @USER___  thank god for crestor,1
351,rt @USER_________: wtf? can't even get whipped cream out of the can? my arms just keep getting worse. damned cipro.,0
12812,generic white suboxone is garbage,1
10677,"@USER__________  please give my pic a vote, thalidomide should never be forgotten,",1
1806,"Lol d song I have in mind, its too different.. Dunno if others will like it.. I dey fear to record am lol .. Nicotine would be on it too",1
10136,"@USER__________ girl, i'm all about that lithium and latuda life. 👐",1
2144,"Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Woohoo more bananas for me! #fb
SMM4H2022cR4hQiyB1LS82OW9	#Prozac come and help me please!
SMM4H2022414qJec4P3l9Nnjl	Cipro is where u register ur business it's in pretoria,I was in Zeerust @ the time.
SMM4H2022PCloUabGS3Ui2FP4	My favorite band member of PUNS AND ROSES is PAXIL ROSE.He's a musical fucking Guinness.
SMM4H2022mC47fTPFHZpmebRU	Putting things off until you get your Vyvanse.
SMM4H2022zbRLgDuibL4HRHex	@USER_______ I've got some Prozac lol
SMM4H2022kbnlQewIBHI0kjBv	I got that kind of headache only nicotine can cure.
SMM4H20227rkm2kA4PU1vbqVF	i'm getting frustrated with even video games and a 4.0 paper thanks to my vyvanse wearing off. Goodnight
SMM4H2022jgZighklgmu7n4fW	NO, NOT ALWAYS @USER___: @USER___________ Do you always get side-effects with Fluoxetine?
SMM4H2022crhNk7zctHjjZe78	Gonna ask to return to Lexapro bc Cymbalta not workin, also bc busking profits plummeted when I could no longer play crotch like steel drum
SMM4H2022MfWikAhvg6YkyCrp	No intravenous meds woop woop just 2 weeks of levofloxacin and minocycline tablets
SMM4H2022zgKuGfVhFvo1TKoX	Wolf Blitzer gettin' the scoop: Band member lost cymbal during national anthem"" #SlowNewsDay   Then they made a Cymbalta joke. Sponsored?",1
11300,"@USER______ it takes a while to find the right meds,so best to be open minded. think asenapine is a bit like abilify, which didn't suit me",1
1899,RT @USER_________: Animal pharmaceuticals Doggy Prozac called 'reconcile' with a beefy flavor #sfi_live,1
5025,"@USER_______ I'm on Effexor, or at least that's what gives me the bad side effects now. I've tried other stuff that's just as bad though",1
15191,"24hrs went from 100-0 lol Jack & Ginger last night, albuterol & Flovent tonight lol",1
7980,bury me in a bathtub filled with Paxil,1
15946,Spiriva #FDA adcom: too much info- it would have been sufficient to say safety review committee was blinded.,1
256,"had 2 quit job: tendons in lots of pain,  almost ruptured, hands barely usable now. damned cipro.",0
1988,Rivaroxaban diary day 22. Will take furesomide now. And Paracetamol. Will suggest to medics that I go back to drugs I know work ok together,1
2831,DIDNT TAKE VYVANSE TODAY IT'S A GOOD DAY,1
8086,@USER______ i took a vyvanse and drank a monster...good joke kid👏,1
16180,"Gwyneth Paltrow was in the highest grossing film of 2013, while her mother does Prolia commercials.",1
5810,@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______,1
11800,@USER____ Dude what kind of doctor writes a year supply of bystolic,1
1598,"rt @USER____: the mental illness circle is not without it's elitists:  ""i'm on effexor.""  ""pfft amateur.""",1
13532,@USER________ want to join Viox,1
14313,"During the bird/swine flu scares in the past, a lot of Tamiflu was sold and no doubt Roche did well & CSL's fluvax became more popular...",1
6891,"RT @USER_____ Bristol-Myers, Pfizer: Study Shows Eliquis Superior to Current Venous Thromboembolism Care  HTTPURL__________________  $BMY $PFE",1
14811,@USER_______ refused fentanyl before cos he said too strong. When I had to come off buprenorphine so I could have surgery he put me on it...,1
501,i've been on paxil for 10 years for depression/anxiety and at first it used to help but i guess i've built up tolerance and i come too fast.,0
1810,"Lets start with 10 paracetamol, 10 diclofenac sodium, 10 domperidone and 10 ciprofloxacin. Eat at once then see what will happen ?",1
1746,"rt @USER___________: @USER________  i've been holding out for lozenge for a while, still nothing.   jm",1
7217,Trying very hard not to not completely flip out on my tech that just lost 2 vyvanse scripts... Failing miserably... #pharmacyprobs,1
16453,"@USER______ As long as I have Nexium I'm good, if I run out tho, uh oh... lol",1
9881,i. need. nicotine.,1
14389,"@USER_________ @USER____ Hobby insurance will cover tubal ligation,and Sildenafil citrate, Think about that and explain it to me",1
15347,"burnt mushy the hustler pee aranesp may sweet unseemly star trek constipation two, three...soda, shells burp prime rib medium well",1
9683,ugh. less trazodone. can't get in touch with my doctor and can't take this condition any longer.,1
13487,"diarrhea876, 40/m/sweet tomtoes: imodium ad-shaped boy looking for a wicked f",1
7777,@USER_____ are you on paxil .. i need help,1
6012,"in the 60's people took acid to make the world weird. now the world is weird, people take prozac to make it normal.",1
3284,"@USER________ WHAT ABOUT QUETIAPINE, ASK GOOGLE",1
1715,@USER____ repaglinide still necessitates dose reduction in advanced renal disease. linagliptin does not.,1
797,also the lamotrigine dose feels a bit high too now the o is leaving my system. will have to adjust that as well or i won't sleep *sigh*,0
4780,"Ugh, throat really starting to hurt and I'm down to one lozenge.",1
4470,@USER_______ switching to Lamictal and Seroquel.,1
6729,#ens2013: prof comi presents #msresearch poster on safety of switching from tysabri to @USER__ @USER__,1
3343,@USER_____ I know. Hey you're not weird or need Paxil at all,1
1327,In ESC 2012 #AFib focused update dronedarone not recommended in #HeartFail & recommended second to sotalol in #CHD - John Camm #ehraeuropace,1
3992,@USER______ the best sleep med I've ever used is trazadone,1
12984,@USER_________ 1 small pack cotton buds 6 tabs paracetamol 3 capsules mefenamic 3 capsules loperamide 3 tablets neozeps 2 tablets kremil-s,1
10524,@USER________ no I haven't I am on clobazam & vimpat,1
13223,getting suboxone ads on a crossword website. what does google know about me that i don't?,1
16601,@USER________ @USER_______ agree. There's efficacy in kind vs degree. Use of ARB = kind. Different ARB = degree. Some claim telmisartan best,1
3900,Offered me a lozenge.,1
15036,@USER__________ and #PECO -- what a pair.  A tiny burst of a storm and power is out again.  Exelon must spend all our $ in corrupt Illinois.,1
3671,RT @USER_____ 'What now?' - small incisions along your lips to insert your mary jane lozenge so big brother can't find it. #covert #downlow,1
15041,@USER____ I left her a voicemail don't worry viox I got it,1
8704,@USER_____ contact me anytime.  we are all in this #humira stuff together.  #crohns #ibd,1
439,"Effexor side effects; headaches, no appetite.",0
16989,@USER___________ I don't want to go against my puritanical values but will  playing frisbee with a NuvaRing affect my period? #DrHobbyLobby,1
2237,Don't have to be all deep & emotional every day... Damn. My TL makes me want to pop Xanax or cymbalta or whatever sometimes,1
2165,@USER_____ Puts a lozenge in my mouth and feeds it to you BY KISSING YOU,1
2223,"Xarelto: Encouraging men to order something new at the diner and take a wrong turn, cuz fuck that.",1
5960,if i run out of prozac i'ma be pissed man ughhh,1
8406,"popular antidepressants zoloft, prozac and paxil can lower libido and prevent orgasms",1
6127,and when i finish school i will prescribe you some prozac. and some friends who don't have similar depression/addiction problems👌,1
255,fuckin wired! not sleeping tonight. #vyvanse #whatdoido #yuuuuup,0
9960,My breakfast of choice is a cup of Starbucks coffee with a side of 70mg Vyvanse.,1
4160,My benedryl and trazodone is kickin in!!!!,1
3341,k. I'm back on trazodone cause i was up till 8 am today...and that can't happen again. i'll be knocked out in a few...yayyyyyyyyyyy,1
4430,Report: a fixed-dose regimen of dabigatran for ischemic stroke may be ineffective in pts with severe obesity.HTTPURL______________,1
2008,"@USER___________ V concerned about how liberally Seroquel is used for sleep, etc. Should be used with caution, if at all.",1
12087,". @USER_______ @USER_______ Treating HTN reduces events, but not clear that Bystolic better than chlorthalidone or any other el-cheapo.",1
3833,Cymbalta can help.,1
7537,seroquel +marijuana = 6hrs of sleep,1
4005,@USER_______ see another one. Find a friend that is prescribed vyvanse and go to their doctor!,1
8454,"@USER___________ laughter is the best medicine.  or percocet, heroin, weed, seroquel, xanax. jenelle can recomend more. bath salts too",1
9291,"@USER____ and I thought recently what moron puts in a pts chart ""allergy trazodone, reaction - drowsiness"" as super pathetic. #paidtobabysit",1
12341,"@USER__________ "" there is only two rules at the codeine castle:  1. No dudes 2. No clothes""   Ahahaahah",1
521,i think i'm gong to speak my gp about reducing quetiapine dosage. the weight gain from it is scaring the hell out of me.,0
2439,Generic Drugs as Effective as Amgen's Enbrel (#etanercept) for Arthritis #RA #biologics #biosimilar #biosimilars HTTPURL_____________________________________________________________________________________________ …,1
7801,@USER_______ yea prozac and lexapro can hav sum fucked up effects...,1
5828,"@USER___________ agoraphobia with panic attacks. combined that with bipolar ii, for which i take lamotrigine. it's fun being me lol",1
3755,"WTF the emergency doc just recommended my boss give his Avelox to someone else instead of throwing them away since they ""are very strong""",1
10615,"zoloft is still a piggie obsessed, though. he won't rest until he's back in the big cage with viibryd and prince valium. not gonna happen!",1
4937,"@USER__ How do u feel now that u didnt help ur daughter&let her die instead of getting her treatment and PRISTIQ,CYMABLTA?It was ur responsi",1
11574,@USER_____ I'll get ma thalidomide mate tae gie ye a wank fir em???,1
5093,"Wow, I met with MaryJean Cipro of MJ Design and Interiors and she has an incredible list of very affordable services!",1
6404,nigga u floxin me,1
13596,"roses are red, violets are blue, imodium ad is annual, and john tyler is crisp-tender.",1
10605,@USER__ goddamn it latuda no grapefruit?,1
10847,same old sunday. passive aggressor trying to control me now.same old sunday. i can't cope with all this and gabapentin 2.pass the guillotine,1
3655,Dougados: Etanercept in nr-axial SpA - Trend of higher effect if high CRP & MRI+ for sacroiliitis #spondylitis #EULAR2013,1
13324,@USER________ Nexium with an occasional pepcid AC kicker is all that works for me. Do you have your pillows propping upper body up? <3,1
309,"today is the day for my biweekly humira injection, any volunteers to take it for me?  It hurts.",0
8104,Do U know what Meds R 4 bipolar depression? Currently #FDA approve combination of #olanzapine & #fluoxetine,1
8937,@USER__ I am planning to have mine in my 'London Underground' mug. It has a map on it. I am going to partake in a 'Venlafaxine'.,1
12124,Midterm week means bottles of wine and adderall,1
7959,@USER____ :-) lamotrigine doesn't prevent going high.,1
8321,"@USER_____ just started #enbrel shots again, praying for a miracle!",1
1420,"rt @USER______: we represent people injured by dangerous drugs &amp; vaccines including:  ssri drugs: paxil, zoloft, effexor, celexa, lexapro, '",1
2111,Simple summary of Zoledronic acid efficacy in MEN. Nejm paper 2012 1st trial with fracture primary end pointpic.twitter.com/SMQz1OQb6c,1
8588,.@USER a man with a ponytail just offered my son a lozenge,1
11548,@USER__ @USER____ um. Exubera was partnered before ph3,1
14553,anyone in vegas have tamiflu i can borrow,1
13043,@USER_____ Lol I'm gonna go nexium and ill let u know how it works @USER_______,1
10091,"@USER__________ lovenox would cost me $800, xarelto is not covered by anthem epo, so i would bear the entire cost. any other examples?",1
16879,"Fen Phen, Vioxx, Viagra.  If you took them, you can sue.  If you get MMR, Dtap, Hep B and get injured go to special court if you're lucky",1
8491,hypochondria+cyclothymia+lamotrigine+himym+finals+wifi+no food in my house+being home alone for 3 days straight= i'm dead,1
10063,@USER___________ I just finished changing meds from Vimpat to Zonegran for my Ep and the gradual changes made Pillboxie invaluable but the/,1
11354,"@USER_________  Maybe u should drop the lyrica and just take two bottles of Benadryl then call me in the morning.  Also, something I forgot.",1
1165,lalalalala.. clearly i've underestimated my vyvanse by choosing to take it in the middle of the day. #wideawake #neveragain ?,0
15138,@USER_________ @USER___________ Orencia by IV. My 6th infusion. Trials on self inject Enbrel Humira & Orencia had break thru symptoms,1
1195,"Thank god my steady stream of vyvanse is wearing off, i can sleep now.",0
12129,Being on Viibryd and stuck at work all night is not really going to go well.,1
5727,@USER______ Medtronic is awesome! My hubby has their Baclofen pump to manage his post stroke tone & spasticity. 6 years next month!,1
6803,@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______,1
7287,"To the ladies""@USER_____: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.""",1
10945,Story of my life  “@USER_________: Adderall had me arguing with a 5 year old on who is the muffin man.”,1
7999,@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______,1
6308,"@USER________ are you feeling deppression , cymbalta can help ? ;3",1
12379,pumpkin icream with lunesta sprinkles &lt;3,1
5682,Believe. Only you can change your own destiny. - Lozenge Magus [ Oracle Think Tank (Cardfight Vanguard) ],1
5061,"Melatonin, Xanax, and seroquel, but yet no sleep.",1
148,i am so tired right now. like i feel like i used to when i used to take seroquel and lithium. i haven't been this tired naturally ever,0
6370,nothing like a little #skrillex in the morning on the way to work to wake ya up 💯👍😳 ...the vyvanse helps too,1
556,@USER___________ meds work differently for each person. i know seroquel xr was hell for me &amp; i gained weight but can be heaven for another,0
13465,@USER_______ Crestor first then eat the Big Macs while walking on a treadmill  also a liter of diet cola is needed!,1
7665,"@USER_______ whaaaat! that's crazy. i get my first humira shipment friday, now i wonder what that'll look like.",1
12735,@USER__ sure. hmu on skype. i am very happy that viox now has a competent leader. skype: im.the.inferno               best regards mate!,1
11620,If Latuda doesn't work try Longtuda #dadjokes,1
4168,Since the North American leg of the tour has started no ticket depression has kicked in not even cymbalta can help,1
10300,@USER_________ grunenthal manufacturer of thalidomide make money from tramadol in uk prescribed to people they disabled with thalidomide!,1
8297,@USER_________ because 2 days probably isn't enough to really notice if it helping you yet. You could go back on 1/2 the Lamictal.,1
110,joints killing me now i have gone back up on the lamotrigine. sick of side effects. sick of meds. want my own self back. knackered today,0
14266,"@USER________ Thanks. I use both albuterol and tiotroprium (Spiriva), but my diagnosis is end-stage, so it's just time. I'm OK with it. Tks.",1
15752,"you are 2 time more likely to quit smoking on varenicline than buproprion, comparatively",1
5835,i started wearing nicotine patches as a way of easing myself into a smoking habit. #teamfollowback,1
10064,( +1 849-846-0679 ) audio: effects of thalidomide 'were horrific': david mason discusses the effects of the drug thal...  (( #boy_swag )),1
14837,@USER______ my 9yo daughter has a friend who has to drink miralax all day b/c she won't eat fruits or veg. ughh,1
8791,If Cymbalta actually worked for a black mans depression.,1
6561,See Rheumy today. 3 month check up. My pred is down to 2 1/2. Still on Enbrel & MTX. Wrists hurt more since lowed pred.,1
16677,all you need is diclofenac 75mg.,1
3463,"@USER____ What about trazodone, doxepin, or mirtazapine (Remeron)? Usually for insomniacs with depressions of a sort, but gets the job done.",1
9123,@USER_____ had a lozenge so hopefully tht helps with some honey,1
16871,@USER____ Theraflu or Tamiflu always helps me at least be functional. Also DayQuil.,1
2468,@USER_______ That's not good :/ I really hope the Fluoxetine works out for you :),1
9663,"@USER___ @USER_______ hi emma, i was 26 when diagnosed, if you want2ask me anything,feel free2give me a shout.on enbrel now&amp;working a treat",1
9926,@USER_______ good luck. i've been there before. don't let them give you lamictal.,1
3887,Never been happier to have a lozenge #bainofmylife,1
2024,"i'd like to hang out, but trazodone and haldol combined with family guy on netflix have been pestering me to hang out. gnight cunts!",1
6731,Mimi needs some damn Prozac boyyyyy,1
11068,Drew loves me and Lyrica,1
12818,So actually my hatred should probably go towards @USER_______ but turns out they're both Exelon companies sooo.... #merica #monopolyproblems,1
4155,"My dog's on Prozac “@USER______: Dog's barking like crazy. Just heard another passenger offer her a valium. Yes, it's Miami.”",1
767,"@USER______ @USER____ @USER___________ when I did Humira for my Crohn's it felt like acid, hubby had to shoot me up. Made my lupus flare too",0
5287,@USER_______ i asked to be put on paxil because it numbs me... well it will when i get to 40 mg,1
15660,"Cranky me snarling at the Januvia commercial: ""Look at these grown-ass adults on friggin seesaws."" Been *that* kind of day.",1
9860,"rivotril, prozac &amp; paxil.",1
5309,"@USER_____ It all comes down to money, corruption and greed.  The FDA knows Cipro is doing this to people, and they turn a blind eye.",1
7144,i swear the only commercial on tv is the one about humira....,1
2310,:'D RT @USER_______: I am the throat lozenge Gwede Mantashe refused.,1
3974,$eln so took portion of tysabri upfront to help diversify,1
15715,#SideEffectsInclude A Need to Buy Imodium,1
685,"stomach discomfort, flushed, sweating, weird jaw, this stuff sucks #effexor #experiment",0
15194,I think @USER_______ is...MT: @USER__________: anyone on cimzia? Any positives or negatives compared to enbrel or Humira?,1
5622,@USER_________ I had them on Venlafaxine baaaad. Now I am on Desvenlafaxine - much better!,1
4738,RT @USER__________: It's a bottle of Prozac collecting dust in Mama Dee's medicine cabinet,1
11862,Gabapentin / pregabalin for pain. Amantadine or B12 for fatigue. SSRI for depression. Laxatives. Don't forget to manage the symptoms of MS,1
9238,"ice cream &amp; hey arnold! until my seroquel kicks in, again...",1
10563,"Drugs-wise in Acute Pain Level 1 evidence for Gabapentin, Ketamine and probably pregabalin are useful. Steroid use moderately useful.",1
6332,all nighters and vyvanse is a terrible experience,1
10260,From the Xarelto ad I conclude that every man taking this med must take his wife to New Zealand.,1
8665,@USER_________ @USER_________ I take quetiapine for the mania and citalopram for depression. Think they're supposed to balance eachother,1
14645,@USER_____: Looking for the next vitamin C to bounce. Only vit C Sildenafil nko?,1
15235,Every one raise their wands to wish Harry Potter (and his Crestor JK Rowiling) a very happy birthday!!! #HappyBirthdayHarryPotter,1
12568,#realloveiswhen he puts your nuvaring in for you.,1
3260,"(Olanzapina) En Español: Drug Safety Communication: #FDA investigating 2 deaths following injection #Zyprexa Relprev HTTPURL_________________ """,1
12540,"Running to the store to get heartburn pills, Imodium and beano. Every bottoms friend. #gay #truth #lol",1
7091,"i do not like it when my pts are allergic to haldol, librium, geodon and ativan",1
13606,google ads for suboxone,1
8912,jk im drunk lmfao i forgot i took my full dose of seroquel tonight along w vodka,1
12252,Asap need for free this medicines or samples: SAPHRIS 15 mg sublingual NALERONA. 50 mgrs. In Chile..Thanks,1
3889,"My father's line are 2 Han doctors who knew biochemistry of foods, I have a natural bend toward healthy food. Natalizumab to fight infection",1
9461,i cannot pull it together lately.... i need cymbalta,1
277,@USE when are you going to do true life: i am addicted to vyvanse?,0
16956,"oxycodone online consultant , oxycodone generic cheapest , online us pharmacy ...",1
1632,#BDS &parents MUST IMMEDIATELY BOYCOTT  &stop use of  #ISRAEL COPAXONE®  REBIF® Exelon® DOXIL® Azilect® GONAL ®etanercept- aid occupation,1
9788,somalis b da happiest  “@USER_____: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.”,1
6597,"@USER________ - 622 men have died from Viagra.  6,000 from Paxil. etc, etc. You don't #Stand4Life  You stand on lies.  #txlege #sb9 #swtw",1
5266,obat enak ta iku vick? RT @USER______: I've been in #porn for 10 years and am not on #Prozac or #Zoloft..... yet,1
6693,i hate going a day without vyvanse,1
6655,“@USER___________: @USER__________ @USER_______ i got seroquel.” no thanx. you're a bad influence on me :o,1
15539,#votefifthharmony Flovent Maori,1
1709,in this lamotrigine study we use the same 231-br-her2 model to investigate nvp-tae226,1
15628,"Had denosumab injection today haven't had one for two months, oncologist decided to put me back on it as it's doing its job.",1
8846,sigh. dosage of both fluoxetine and hydroxyzine increase to 2.,1
4592,"RT @USER__________: @USER_____ Just started #Enbrel shots again, praying for a miracle! /hope so too!",1
16363,Been using my new jazzy ventolin inhaler it must be working because my hands are currently shaking like mad. Still wheezing. #yaymedicine,1
3694,@USER________ two left- I am Divine (cannot wait) and one with the daughter of that woman from the Prolia commercial,1
5825,@USER____ how is humira working out for you? hope you are getting some relief. crohn's is no fun.,1
6866,the fluoroquinolone syndrome &lt;-have you experienced side effects from taking quinolones antibiotics (e.g. cipro) ?,1
7827,depression medications mirtazapine and fluoxetine may increase a person's risk of developing clostridium difficile infection (cdi) by as ..,1
