,text,label
3394, Yes . I ’ Ve won the first prize in the math contest . ,4
30555, That sounds great . But how do you know that's a crush or a real love ? ,4
22397," Welcome to China , Paula . ",4
10355,"Hi , Tina , I've got good news . I have successfully passed the first two rounds of interview with ABC Company . They informed me to go to the final round next Monday . It looks very promising . ",4
34596," No , thank you . I've had enough . ",4
54935, That sounds good to me . I'll have the same . ,4
39192, Get better . ,4
80311," Oh , really . I like hot food . So what is your recommendation for me ? ",4
27356, Sure . Thanks . ,4
34322," Well , let ’ s go to the marathon tomorrow then ! We can just stand by the side of the road . ",4
22346, It seems you two bring out the best of one another . ,4
17821," You certainly do like teasing me , Mary . Well I'm in love with someone . The question is , how do I get his attention ? ",4
52991," Oh , OK . Wow ! ",4
22754, Thank you very much . ,4
75393, Sounds reasonable . I'll take three kilos . ,4
20165, Don ’ t mention it . ,4
9708, Thanks . Have a good one . ,4
25226, How nice of you to remember ! ,4
41434," Thank you . ( A moment later ) Oh , this one is quite impressive . I'll take it . By the way , do you sell pearl earrings ? ",4
235, That ’ s great ! Do you have any plans ? ,4
3778,"Mum , this is for you . ",4
25380, Great . Then call me and let me know if she's free . ,4
28463, Yes . I love facing danger and overcoming it . It has become part of my life . ,4
38778," Oh , hi . Thanks for getting back to me quickly . ",4
21642, Nice to meet you . ,4
4092," it looks great , but you need something to go with it . It's too plain on its own . ",4
34069," Nice to meet you , John . ",4
65448, I really like this one . ,4
3556, I think I will . Thanks for the info . ,4
8924," Thanks for the vote of confidence , Justin ! ",4
13112," Oh , maybe I can take the bus or even rent a car . ",4
18213, It includes a lot of useful words and phrases . ,4
19378,I often go to a place of leisure . ,4
69887," Good thing , we took a taxi . ",4
51885, Wonderful ! I'll start packing our suitcases . ,4
21198, I really appreciate your kind words . ,4
66856," That'll be $ 4 . 25 ... ( The customer gives her a 5 dollar bill . ) ... out of five . Here is your change , sir . Have a nice day . ",4
3681, It was really an exciting moment . ,4
70280," exactly ! Oh , my god ! I love Britney ! I'm going to get it . ",4
61954, It looks good on you . ,4
21217,"I have to go home now , Jenny . Thanks for inviting me to your party . ",4
75293," Oh , that would be lovely . Thank you . ",4
34983,"Simon , may I introduce you to Linda ? You don ’ t know each other , do you ? ",4
18456,I'm feeling wonderful . ,4
28334, Let's eat at the restaurant across the street from my apartment . ,4
29455," Oh , I didn't think of that . Well , this reception reminds me of weddingparties back in China . Plenty of food and drink , music and dancing , and interesting traditions . ",4
7109," You made a perfect choice , Jack . ",4
65362, Sure . No problem . ,4
68375," Well , thank you very much . ",4
8594, Just take your golf club . I will pick you up Borrow . ,4
22820," Great , the lamb stew tastes incredible . ",4
63773, Very impressive . And I do like the leading actress who has an amazing voice . ,4
67890," if you haven't tried Beijing duck yet , I'd like to treat you to a meal at a famous duck restaurant near Qianmen . It would be a pity if you left without tasting it ! ",4
27175, Thank you . ,4
1549, Congratulations ! Susan . I ’ m so happy for you . ,4
26180, You're right ! So I can listen to music while riding my motorbike ! ,4
30128,That new Sony camcorder you've got is just beautiful . ,4
13338," Yes , we do . ",4
55782, I see . But I have to discuss it over with my boss before I make a decision . ,4
10160," That's great . We can also take the dragon kite with us . After the picnic , we can fly it . ",4
19001, I couldn ’ t have been any happier ! ,4
56578, Sure . Please take a look at the model of the building . Nice Garden has a total of two blocks which are labeled Block I and Block II . Block I has a total of thirty-eighth floors . The thirty-seventh and thirty-eighth are penthouses . There are four units in one floor . The sizes of the units are one thousand square feet and one thousand and five hundred square feet . The size with one thousand square feet has three bedrooms and the biggest size has four bedrooms . ,4
23540, Of course . Do you want to see it ? ,4
29018, I am really pleased with it . ,4
2058, Ok . See you tomorrow . ,4
31825, A goal ! ,4
36415, Thank you very much . ,4
51735," Ok , thank you . ",4
5763, Yeah . I've seen pictures of the crowds ! ,4
2827, I'll tell you all about it next Monday . ,4
15165," I expected that something might get broken . That doesn ’ t bother me . That spilled drink won ’ t leave a stain , will it ? ",4
74479," Oh , good . Then what is it ? ",4
25365, I'm glad to help you . What's wrong ? ,4
282, How about the new bar across road ? ,4
28472," Yes , I would . Thanks for being in my life . ",4
3262, Good . I know that you are capable of being an excellent student . ,4
75255,"Oh , hey , Keri ! You cook , right ! You're a pretty good cook . ",4
84632, That ’ s great ! I ’ m glad to hear that Pear has finally jumped on the bandwagon . Right now our contract is for the five megapixel cameras . Is Pear still interested in having those ? ,4
41309, Thank you.Ah ! But this is in French.Would you mind giving me the English menu ? ,4
19973, It's been nice talking to you . ,4
33116," Sure , I love looking at photos . ",4
31891,Have a nice weekend ! ,4
13874," Well , how about tomorrow night ? Are you doing anything then ? ",4
18179, Thank you for appreciating it . ,4
16508," I like peach blossom , because I like spring . ",4
44748,"Hi , Monica , congratulations ! Your presentation at the meeting was very successful and everyone was impressed by your speech . And it was so persuasive and I bet our clients will be convinced to invest their money in this project . You really made a big contribution to our company . ",4
26507," Well , you're here . And that's the main thing . ",4
1314,"Darling , I have news for you . Bobby and his wife , Evelyn , are going to have a baby soon . ",4
41212, That sounds like a good idea . ,4
14881,Guess what came in the mail today ? ,4
15926, I'm so relieved . I just passed the bar exam . ,4
4545,What time shall I pick you up ? ,4
1520, Let's hope it is ! ,4
70574," I love you , too , Dad . Bye . ",4
63778, Exactly . ,4
58276, I'm grateful to you . ,4
85940, Thanks . ,4
20999, I like it . It's a beautiful country . ,4
12727, that ’ s fantastic . I ’ m going to go try that out in my room now . good night ! ,4
41794," Oh , that ’ s such a relief . I didn ’ t want the payment to be overdue . Thank you so much . ",4
57873," Here's one — the new , beautiful Digital Barbie . This doll is hot ! ",4
57283, new furniture makes a room seem so fresh . I see that you also bought a new lamp for your bedside table . ,4
13337, Do we have enough time ? ,4
82498, Great ! I hope you have a good relaxation and come back refreshed . ,4
36551," Thanks , Mom.Can I have dessert now ? I love chocolate cake . ",4
75943, Thank you ... please sign on the line . ,4
24279, ( At the Party ) It's Christmas Eve ! Time to open presents ! ,4
520," Oh , that's exciting . What does this guy look like ? Is he hot ? ",4
45183, Thank you . ,4
73316," Very good , thanks . ",4
27780, really ? I thought you hated shopping ? ,4
52002, Wow . That sounds like a bargain . I'm running low on facial moisturizer and powder . Could you ring those up for me along with the lipstick ? ,4
12715, My poor memory . Thank you very much . ,4
30477, Of course ! It's the most wonderful natural works . ,4
10067," Yes , I usually develop and print all my own photos . ",4
19236," Me too , but I think we shouldn't drink too much of it , as it's not very healthy . ",4
21197, My warmest congratulations on your entering the Oxford University . ,4
25179, Certainly I do . ,4
29487, How about seven ? ,4
52462, That sounds not bad at all . I'll take it . ,4
64509," Oh , yes that would be nice . ",4
14801,Have we sold out all the newspapers for today ? ,4
73942, Actually it was the most interesting day I ’ Ve had so far . ,4
27139, this is supposed to be your vacation ; we'd like you to just relax . ,4
33272," Oh , that ’ s a nice idea . Well , it ’ s fine if you take our picture . ",4
60597," I'm fine for now , thanks . ",4
60502, You are the one I should thank . You've done really great job . ,4
80528, Really ! So it is just near my office building . Great ! How much is the rent ? ,4
50493, Excellent . I have been expecting it . ,4
52077, Oh . that's very nice of him . ,4
59886, It's really healthy to do some exercise there . The air is fresher and it's romantic to watch the sunset with your lover . ,4
29867, Oh ! Thank you very much . I heard that you are currently writing a collection of short stories . What are the stories about ? ,4
9839, Good for you . I know many people just leave their blogs alone after the first few months . ,4
4389, I hope I can go to your party . ,4
19451,Way to go ! It seems beautiful and very delicious . ,4
85193," Oh , good.That ' ll be the number forty four ? ",4
55784,the bathroom looks lovely . Did you redecorate it yourself or did you get someone in to do it for you ? ,4
1963, You're welcome . Did you have a good time on this vacation ? ,4
22649, I'm looking forward to going to America . ,4
29606, I ’ m not joking . I got accepted ! ,4
30154," Sounds OK to me . I like movies . Hey , Joanna , look - there are a lot of decent-looking guys here . And the club jackets - they're really hot ! I think we made the right choice ! ",4
53746, Thank you . ,4
54810," Thanks , bye bye . ",4
32862, Not much . Last night I met this great guy at the bar and we had such a wonderful time that we decided to meet again tonight . ,4
68186, I think this suit fits perfectly . ,4
24427, Good idea . ,4
63500," Wait ! We have T-bone , rib eye , and sirloin steaks . They are very fresh ! Just came from the slaughter house ... ",4
59125, Thank you . ,4
12485," Of course not . People all over the world watch it on TV , or listen to it on the radio . ",4
18090," Very well , thank you . ",4
23798, I know . It's going to be so much fun . ,4
34082," I'm not quitting yet . You know my favourite slogan , don't you ? ",4
62252, I love the dancing figures . I'll take this music box . ,4
40337, You are so lucky ! Send me a postcard ! ,4
30129, Yeah.It is the very latest in digital video cameras . ,4
53181, It looks nice . ,4
12421,"You are married to a foreigner , aren't you ? So what's it like ? ",4
4338," I'd love to , but my mother asks me to go home before 11:00 every night . She will worry if I get home late . ",4
52940," Oh that's great , congratulations ! What's your new position ? ",4
809, I'd love to . ,4
86730, Don ’ t mention it . I ’ Ve really enjoyed your company . ,4
15054, I suppose we could actually live on a planet outside of the milky way . ,4
20731, See you soon . ,4
8750, ok . Have a good day . Here's your passport and documents back . ,4
55585," It's a bit small but looks nice.What ' s more , it's only ten minutes ' walk to the company . ",4
13836, The operation was very successful . ,4
56591, Thank you . I think I have to talk to the bank representatives . Thank you for your help . ,4
15631, See you later . ,4
9372, When did you learn to dance ? ,4
66718,Cheers ! Let ’ s tie one on . ,4
25969, Jenny plans to hold it in church . ,4
33929," Of course , what can I do for you ? ",4
13855, Thanks for telling me this . ,4
53581, All right . this suits my taste best . I'II take It . ,4
43052, Those taste really good . ,4
49665," It displays your slender figure , darling . ",4
30989," So , what do you want to do ? ",4
55047, The exhibits are really special . I enjoy the paintings very much . ,4
79005, Not much . She is very tall and slim . ,4
51056, Whew ! That sounds more like my price range . I'll take two liangs . ,4
4090," Oh , it's made of wool . I like the striped pattern . ",4
1967," OK , they begin to register . ",4
68970," Thank you . Just a moment , please . ",4
50412, Thank you . I'll have a try . ,4
49606, What a surprise ! Thanks.It ' s beautiful . ,4
29531," Yeah . Two-toned , white and yellow . ",4
30480, Yes . They ’ re coming the beginning of August . ,4
14350, ( At the zoo ) Wow ! This zoo is really huge . ,4
75718, I ’ m afraid you can ’ t . you ’ Ve to go out there and walk around . ,4
5656,"Hey , Karen . Look like you got some sun this weekend . ",4
28481, Let's watch a movie or something . ,4
56474," Fine , I'll be expecting you . ",4
9367," Well , then , may I invite you for the next dance ? ",4
30561," And maybe you suddenly have new interests . I mean you suddenly begin to do things you used to avoid . For instance , you used to sleep in every morning , but because she jogs every morning then you begin to like jogging . ",4
28485, Where should we meet ? ,4
37246, They look delicious . I think she'll be pleased . ,4
58801," Thank you , Rick . We ’ Ve got a very exciting encounter ahead of us today as two powerhouse teams , Brazil and China , face off against each other and try to qualify for the next round . Without a doubt , both teams are in top shape and this will prove to be a competitive match . ",4
7378, Bye . ,4
68291," The leopard print sounds fabulous . OK , I'll take it . ",4
83550, Thank you very much and anything else ? ,4
22710, Hey . Let's trade places one weekend ! ,4
12947, Just go ! It's Valentine's Day ! ,4
26588, You really like it ? ,4
40932, It's a ETV palace ! I'm glad I brought my platinum card . ,4
23013, Why don ’ t you go ahead of me ? I have more items than you . ,4
71930," certainly , i love waltz very much . ",4
16522," So , is that a yes ? ",4
9058," Yes , we have to.Do you think you can make it tomorrow ? ",4
25183, Isn ’ t it wonderful here ? The kids are enjoying themselves in the swimming pool . I hope it ’ s safe . ,4
49615," Thank you , mom . I love you so much ! ",4
51061," Gui yuan are lucky , too ! If you eat them , you'll have a very sweet life ! ",4
71158, Thank you for you help . ,4
45735, It is our pleasure . It has been a great pleasure to work with you . ,4
65329," Linda , I wanted to tell you how much I enjoyed our time together last Friday night . ",4
23236,"Hello , Jack.It ' s good of you to come . ",4
17467, Sounds interesting . Who are the other people ? ,4
30662, I'll call the tourist information centre to check . ,4
23736," That ’ s a great idea . I ’ ll search for some information on the internet . If it ’ s possible to do , the internet will have some information about it . ",4
35686, Oh it ’ s printed the ticket already . Thank you very much . ,4
50172, Certainly . ,4
49230, I am so excited to be voting . ,4
54279," You're welcome , glad to be of assistance . ",4
72178, Thank you very much . I have been looking for it for a long time . Is this the latest edition ? ,4
60639, Thank you . ,4
7327," Oh , Tom ! They sound fantastic . I really like all those things . ",4
52242, The food there is wonderful . ,4
1604," Well , then , may I invite you for the next dance ? ",4
19218," Yes , of course . And what's your plan ? ",4
15163,That was a great party . Thanks for staying behind to help me clear up . ,4
12174," OK , I like that place . ",4
54713, No problem . ,4
16347," OK , let's go . ",4
14135, This book is so good . I just can't put it down ! It's called ' The Power of One ' . ,4
17424, Can I stop by ? ,4
24793," Well , I suppose people have different tastes on music . Moreover , here stuff is really strong and creative . It takes time for people to accept new things . ",4
47573, Thanks . ,4
11932," To be honest , I care only about whether I can have some delicious candy eat . I couldn't care less about whether the shop is popular or not . ",4
51520, By all means . ,4
23081, Would you like me to give you a lift ? ,4
14288," She likes to complain about her macho husband and her “ bambinos ” , but she loves them all dearly . ",4
83129, Definitely ! Very relaxing . ,4
12693, There you go . How do you like it ? ,4
25999, All right . Let's call it quits and go home . ,4
21161," Wen ! That's only a stereotype . Like all Asians are supposed to be math geniuses . I'm not a great dancer , and you said you failed calculus . ",4
11180," Hopefully , that will keep everyone happy . ",4
57994, Alex . It ’ s Nancy over in Marketing . I ’ Ve got some good news for you . ,4
26860," There have been so many dry winters lately that it's about time , don't you think ? ",4
1672," thanks for helping me with it . If you hadn't encouraged me to do my best , I wouldn't have ever been able to pass . ",4
85433, Great . This is exactly what I was looking for . I'll buy it . ,4
19968, Thanks . And how are your parents ? ,4
7346," That's right . OK , let's move on . ",4
1550, Thank you . ,4
82698," Thank you.here ' s 10 $ , just give me 1 $ back , please . ",4
15931, They're probably going to be so happy . ,4
73948, I did actually but I think I met some of the friendliest people in China . They soon showed me the way ! ,4
31371," yeah , I'll call her later to patch things up . ",4
13023, Let me look at the calendar . Good ! The twenty-fourth is a Saturday . Is he coming alone ? ,4
11056,My friend Jane is very beautiful . ,4
70279," oh ! Hey , look , that's the same shirt Britney wore in her concert . ",4
12675, Mario and I are the best students in the class.Miss.Parker says that my pronunciation is very good . ,4
16190, This is your first Christmas in the US . Here is the gift for you . ,4
31232, OK.Let me make a wish ... Do you want a big piece of cake ? ,4
44571, Thank you very much . See you then . ,4
23084," Ok , thank you . ",4
19007, Thank you very much ! ,4
30917,"Hey , David . Would you like some drinks ? ",4
85116, That's fine . ,4
39463, Of course . I will try to buy some things at the Asian grocery down the block too.Then I can do a little cooking in my apartment . ,4
10058,Thank you very much for everything you have done for me during my stay in China . ,4
60389," No , thanks . ",4
7338, That's right . ,4
42745, that ’ s a good idea . Do you know anyone who has done that before ? ,4
80952," Thanks , I appreciate that ! ",4
17818, You look so happy . I see a twinkle in your eyes . ,4
17679," Thanks , Denise . Actually , I was really surprised . I mean , there were a lot of qualified people out there . ",4
1461," Oh , very interesting . And what about Rita ? She was such a bright child — always reading . ",4
30556, Then what's the difference between having a crush and falling in real love ? ,4
17780, Do you think I should wear a different dress ? ,4
5000, You said it.Let ' s ask him to work in our bank . ,4
80495, Great . This is exactly what I was looking for . I'll buy it . ,4
19870, You're right.The air is so warm and everything looks so fresh and green . ,4
15683," As a matter of fact , you are really a terrific photographer . ",4
33836," Thank you , Joe . What would you like to drink with your meal ? I can offer you wine , mango juice , or water . ",4
49078, OK . Thank you . ,4
86751," No problem , sir . ",4
30632," No , not that one . But I saw the movie . Could I borrow it when you finished ? ",4
1700," I like the pier too , because it's beautiful at night . ",4
23756, Yes . I love living here . ,4
2320," I would love to hear the birds singing and feel the fresh breeze on my face . When the wind blows in the city , you get dust in your mouth and in your eyes . ",4
1035,Have you seen that house ? ,4
15044, How many planets are there in the solar system ? ,4
283," Sounds good . The food there is fantastic , too . ",4
67055," Oh , he's my uncle.Come to my house at seven this evening . I'll introduce you to him . ",4
8362, Are you a music lover ? ,4
55762, That sounds ideal . Can we go to have a look at it ? we'd like to see it before making a final decision . ,4
12440, I'll do that.Thank you.Have a safe trip home . ,4
5473, Sure thing . I've got time . ,4
10257," Thanks , but actually I was hoping I could ask you to write my biography . ",4
6791, Sounds good to me . The guy at the top gets money and so do the people below him . ,4
60052, Ok . ,4
41252, You're welcome . We wish you a speedy recovery . Goodbye . ,4
19608," You ’ re right . I ’ m being crazy ! Ok , I ’ m ready , let ’ s do this ! ",4
68460," You are welcome , sir . Good-bye . ",4
34832, Do the same thing with a drop slip if you ever need to drop a class . Good luck ! ,4
39457, Why not ? I've been craving good food for three weeks now . I'm too sick of hamburgers and pizza ! ,4
59452, Thank you very much . I ’ ll see you the day after tomorrow . ,4
75136, Thanks for your understanding . Do you want to make another appointment ? ,4
16618, Would you prefer our cocktail — Shanghai cocktail ? It's a mixture of real Chinese ingredients . ,4
67650,it ’ s so great to be here ! I ’ m so excited to help you and my daughter with your new home ! ,4
7375," Ok , cool . ",4
12318, It's a good idea . But please be careful when you invest this time . ,4
7234, That is a really interesting fact . ,4
28775," Well , I ’ m really glad we bumped into each other . Have a good trip . ",4
21893," I have lemonade , iced tea , and mango juice . ",4
478," Yeah , I will be there . ",4
34300,Do you want to go out for dinner tonight ? ,4
12654,"I couldn't look at you , and say you aren't beautiful ! ",4
7324,This one looks great ! I love the seashore . ,4
21080, I'm glad that you think so . I thought it might be a bit too revealing . ,4
26587, I absolutely love it . ,4
1978," Well , that sounds like it would be OK . Just be careful . ",4
73999, Great ! Pick me up in about an hour because I think I ’ ll also get a bean bag and a dining set . ,4
27544, Thank you for your hospitality . ,4
31880, You're right . I love it very much . ,4
10472," thanks , I will . I'll see you tomorrow then ! ",4
14966, Good . See you ! ,4
22344, That's great . I know people who can't stand each other for even five minutes . ,4
24888, I should be done by Friday . I ’ ll give it to you in class then . ,4
46591," No , the one on the left . Yes , that ′ s the one . ... Thank you . ",4
68986, What a thoughtful granddad ! Do you have her account details with you ? ,4
15592,Wow . Look how polite your son has become . ,4
30431, And then you ’ re old man won ’ t be beaten this time . ,4
38897, Thanks for your help . ,4
32534," Oh , that sounds great ! ",4
82358, Thanks . ,4
28579, that's very kind of you to say so . Let's try some after-dinner wines . ,4
3484, See you then . ,4
15283, Me too.You look so beautiful tonight ! I wish this night would never end.There ’ s something I have to tell you ... ,4
2748," Yes , the same as ever , thanks . What about you ? ",4
6081,What a great weekend that was ! ,4
31459,"Good morning , Mr.Jones ! ",4
75273, Not at all . ,4
10566," Sure , let's . Goodbye , then . ",4
8441," Well , actually it ’ s just about luck . ",4
55402, Thank you for coming.Good - bye . ,4
10712," I have never thought that swimming can bring us so many benefits . I only know that swimming in great waves and deep running water can train people's spirits , and enable people to be fearless of the hardships , dangers and difficulties and become brave and staunch . ",4
21081," No , not at all . It looks really classy on you . Where did you pick that up ? ",4
63484, Both the green tea and the black tea are good for our health . And I usually refresh myself with a cup of tea . ,4
17458, That's nice of you . ,4
53358," No , I didn't get hurt . Thanks for your concern . ",4
34988, What would you like to drink ? ,4
35780, Travel by the buses ? That sounds interesting . ,4
82356," Okay , I ’ ll take four , please . You saved me a lot . ",4
39798," My son , Harvey just got into Harvard ! He starts next September . ",4
27242,Is this Zhang Lin's home ? ,4
73679, That sounds like a good deal . ,4
64828, Wonderful ! A perfect piece of bread ! ,4
61727," Very good . Well , thanks to your cooperation , our discussion has been very pleasant and fruitful . I sincerely hope that the volume of trade between us will be even greater in the future . ",4
43661, I think it's beautiful . I want to hang it in the living room . ,4
37037, No . The only thing I need to see is your driver's license . ,4
11682, She certainly has the taste . ,4
9043," Yes , he does have Richard ’ s eyes . The baby even looks like you than Richard does . ",4
86845," Oh , no . That ’ s it . Nice to chat with you . Have a good day . ",4
6276, Merry Christmas to you . ,4
87094, That's all right ,4
8010, Thanks . ,4
2226, We'd like to . Can you tell me when we go ? ,4
27615," Yes , of course . This is really a nice party with wonderful people and lovely wines . ",4
76113, I'd be glad to . ,4
76777, It's so nice of you . ,4
69952, I ’ m fine . Thank you . ,4
58684, Great . She'll be so happy . ,4
22232, The fragrance of plum blossoms comes from the hard coldness . ,4
6165,Can you take part in our picnic this Saturday ? ,4
54622," During my trip here , I learned a lot and I get to know our choice of choosing your company as our partner is definitely right . I can feel and sense the potential of your company . And at last I wish our further cooperation will be sound and successful . ",4
65644, Sure . ,4
8636, Fantastic ! how was that ? ,4
40345, Excellent . I'll start practicing my dance moves . ,4
4915, Haven't you heard that your novel has won The Nobel Prize ? ,4
79283, You're welcome . ,4
75988, Thank you . Would you please let me know when we get to the stop ? I'm a stranger here . ,4
800, I requested it . What do you say ? Do you have your dancing shoes on ? ,4
1516," not only our annual sales brake a record , but our month by month earnings exceeded our forecast as well . After a two-year slump , we finally back in the black . ",4
1514," Yeah , I went over the figures this morning . We're finally started making money again ! ",4
53961, Thanks for helping me out . I really appreciate it . ,4
81991, I really appreciate all your help . ,4
27926, I am flattered . ,4
19006," Don't worry , I'll drive you . ",4
12106, You're most welcome . ,4
30134, They are very compact and are designed to be used with one hand . ,4
26956, How about the cinema ? ,4
71238, That's fine . ,4
13445, It sounds wonderful . Did you take lunch with you ? ,4
59613, Of course . How much would you want to ensure this books for ? ,4
788," Yes , my wife is coming to get me . ",4
31749, that would be wonderful . Thanks ! ,4
35651," Yep , my own special blend ! You can tell by just smelling them ? ",4
24785, Good idea . ,4
14274," I ’ ll pick you up at ... say , seven thirty ? ",4
50362," Um , let me see . Hmm . This antique tea set here is gorgeous . ",4
57745," That's good enough , I think . What colors does the new Accord come in ? ",4
52953, Pleasure is mine.Here ' s my card . ,4
65280, I see . Thank you . ,4
23562," Yes , That's him over there - the taller , handsome one . Would you let me introduce you ? ",4
27453," Oh look ! What a great little bib for the baby ! This will definitely come in handy ! Oh wow , you also got me a stroller ! That ’ s so great ! Thank you ! ",4
45020," it's challenging , but I'm enjoying it quite a bit . ",4
66482, The neighbourhood is nice too . There is a park nearby . ,4
40113, So it has attracted more and more customers these days . ,4
13137," Hey , young man , you are so deep today . ",4
63252, Thank you . ,4
9368, Of course . But I'm afraid I'm not much of a dancer ... ,4
76424, Thank you . ,4
80370, Thank you.It ' s very kind of you . ,4
17439, Thank you for your compliments . It's just that you are a good leader . Do you like the samba and waltz ? ,4
5001, Great minds think alike . ,4
43645," Thanks , Mary . You ’ re a real pal . I'll call now to set up an interview . ",4
9441, Wow ! That's really great news . How often does the magazine come out ? ,4
22450, Do we need to book a table in advance ? ,4
25188," Now , how about going for a swim in the sea ? We shouldn ’ t sunbathe all day . ",4
54235, That's good . ,4
74552," Thanks for coming over to help . I really appreciate it . First , could you peel the vegetables ? I ’ Ve put them all in the skin and there ’ s a peeler . ",4
39448,I'm glad we came here . This is really delicious ! ,4
57239, It's a perfect fit . ,4
12261, It's been nice talking to you . ,4
27066," Yes , I'm dating someone . Her name is Amanda . ",4
23466," Thanks . I am feeling pretty good about myself too . You know , bigger office , a raise and even an assistant . ",4
34524," Same here ! We will catch up soon , maybe over coffee ! ",4
9599," Well , thanks , Bill . Let me know what happens . That extra money will really come in handy . ",4
12456,"Hey , Shirley . The party has been wonderful . My husband and my children have enjoyed it very much , and me too . ",4
20793," Pretty good . How's your business going , Kevin ? ",4
41805, Thanks . Try not to work too hard while I ’ m away ! ,4
639, I know what you mean . I could use a vacation myself . ,4
23545, OK . Let's go . ,4
5622," Well , it was definitely worth all the time . ",4
53817, Good luck and let me know if you need any help later on . ,4
80629, Sure that sounds great ! Are there any other fees ? ,4
10622, How about Thursday ? ,4
631, Julie ! It's good to see you again . How have you been ? ,4
82249, Home run by Okapi ! That puts this team ahead by two as we are at the bottom of the fifth inning here at Richie Stadium ! ,4
30791, Say I've got two tickets for the concert this evening.Would you like to come with me ? ,4
1553, Ok . Take care . Have a nice journey . ,4
52011, Thank you for your help . ,4
58859, Thank you very much . ,4
24201, I see . Thank you very much . ,4
44394, Excellent . I ’ ll see you on Thursday at 9 30 . ,4
34661, I ’ d like to wish you every success in your new venture . ,4
25972," Nobody is OK , but you ! ",4
16041, Let me guess . You want to watch the History Channel again ! ,4
31399," Since last time we've climbed the mountain , we haven't gone out for a long time . ",4
18093, I wouldn ’ t be able to make it without your help . ,4
77134, Not at all . I am pleased to tell you these . ,4
63679," I know your friend will like the gift set , especially the teddy bear . ",4
50064," Women love roses , so your wife will be very happy . ",4
40461,I absolutely love what you're wearing today . ,4
48216, Yes . I find dates to be a lot of fun . ,4
34310, Shall we bring our own bottle of wine to save some money ? ,4
53603, My pleasure . ,4
7247," Yes , I packed it myself . ",4
38455, Just got back.Good to see you ! ,4
6166, That would be fine . Where are you going ? ,4
61419," Very well , I can ring you up over here , sir . ",4
60661, We are lucky to play in a new stadium . ,4
54921, You ’ re welcome . ,4
85779, Sure . What is it ? ,4
41645, I especially like the wonderful chicken dish . ,4
8148,Flowers for my favorite girl . ,4
71232," Good , I like it . ",4
82084," Yes , certainly.Would you wait for a few minutes ? ",4
75962, Thanks a lot ! ,4
20372," I ’ Ve heard the whether here is ideal , just like spring most of the year ",4
21595, No . How about going to karaoke tonight ? ,4
35882," Hey , that was quite the presentation ! Honestly , I was completely blown away by your strategy outline . I've gotta say , Alex , you really wowed me today . ",4
86278, OK . Please step in . I know where it is . ,4
53066," Great , I'm glad we'll be able to do business together . I'll have some quotations ready for you by tomorrow morning . ",4
17710," OK , I'll find the time to relax soon . ",4
79001, She is quite young and her hair is blond . ,4
11468, Thank you . It has been handed down in my family for three generations . ,4
30486, I had a great time . It ’ ll be good to see them again . ,4
27865, Let's go ! ,4
65170, How beautiful ! I love it at all . ,4
3485, OK . Bye ! ,4
4283," There are lots of things , such as postcards , key chains , posters and various arts and crafts . ",4
29262,Happy New Year ! ,4
52144, Let's kick off our shoes to walk on the green flag stoned roads . ,4
30511," Look , maybe I shouldn't tell you this , but I'v going over to WebTracker , too . ",4
32060," Yes , actually . I don't really know anyone , but it's a nice place . Are you having a good time ? ",4
80825, What ’ s that ? It gets the name from the festival itself . That ’ s really funny ! ,4
15884, He looks like a very personable man . ,4
75440, Thanks . ,4
15663," Yes , it is . Look at the little light ! It blinks off and on . ",4
17460, Wonderful . ,4
20475," This is interesting , Ms.Parker . ",4
22278, I'd like to hire a bike . I think it would be a good idea to do some cycling on Sunday . ,4
15704, Thank you . Come back to my office at the same time tomorrow . I'll have the pictures ready by then . ,4
33780, It's great ! The mountains here are beautiful and the skiing is spectacular.Have you been here for a long time ? ,4
23692," I'm on a softball league . It's not fast pitch , but it's still fun . You wanna join our group ? ",4
5008, That's exactly why my business is doing so well ! ,4
30407, That sounds wonderful . Will there be anyone there that I know ? ,4
23707, That's great . ,4
67000, OK . Thank you . ,4
44355, Okay . Thank you for your reminder . ,4
8009," That is true ! Here , have some Granola for breakfast . ",4
13098," So , he wants to have a more active retirement . Good idea ! ",4
33674," Sure , we call it doubt . ",4
8208," Hey , you can dance to rap music ! ",4
34050, A group of students from the art and music faculty are producing a short film . ,4
21891," Ron , have a seat and I'll get us something to drink . ",4
2733, That ’ s it . Thank you . ,4
11026, I'd love it . Working out is more fun with a friend . ,4
82784, It seems that his ball has flown somewhere deep in the trees . He is having a hard time finding it and even his caddie has climbed a tree to try and spot it . ,4
40455," Um ... Uh ... I'm just looking , thanks . ",4
55410, Thank you . Have a nice day . ,4
85132, She is beautiful . ,4
45337, lt's a TV palace ! I'm glad I brought my platinum card . ,4
1968, It's time I left . ,4
1228, There is nothing good at the moment.Let ' s do something different.Would you like to go to a concert ? ,4
11304," Hi , how are you doing ? ",4
11877," It ’ s wonderful , isn ’ t it ? Would you like to see some photos that I look recently ? ",4
6082, My feeling's exactly . ,4
6155," That is a good idea , I love it . What time do you think is convenient ? ",4
32109, Sounds great ! ,4
63800," No , that's enough . T hank you . ",4
67251, Great . Would you like coffee or tea with that ? ,4
82656," In that case , I'm with you . Em.this is good . ",4
22421, Fine . See you then . ,4
27457, A playpen and crib ! Thanks Carla ! This is just what I needed ! ,4
19212," Just think , in a few days , I'll be swimming and lying in the sun and just taking it easy . ",4
