text,label,label_text
McDonald #39;s CEO says strategy unchanged McDonald #39;s (MCD) newly appointed Chief Executive Jim Skinner said Friday that there would be no change in strategy at the fast-food chain and a recent physical showed he is in good health.,2,Business
"Fannie Mae Slides on Accounting Issues (Reuters) Reuters - Fannie Mae  shares fell as much\as 3.5 percent on Friday, bringing losses for the week to about\16 percent, as investors grew wary of potential widespread\accounting problems at the No. 1 U.S. housing finance company.",2,Business
"Treasuries Up; Economy's Strength Doubted (Reuters) Reuters - U.S. Treasury debt prices rose on\Wednesday, building on the previous two sessions' gains as\doubts about the economic outlook and how much the Federal\Reserve will be able to raise interest rates persisted.",2,Business
"Murdoch tries to hold off takeover Rupert Murdoch #39;s News Corp., the world #39;s fifth-largest media company and owner of the Fox broadcast network and Fox News Channel, adopted a plan to thwart any hostile takeover after John Malone #39;s Liberty Media Corp.",2,Business
"Circuit City Quarterly Loss Narrows  CHICAGO (Reuters) - Circuit City Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CC.N target=/stocks/quickinfo/fullquote""&gt;CC.N&lt;/A&gt; on  Friday reported a narrower quarterly loss from continuing  operations as sales of higher-margin warranties and improved  distribution helped offset weak merchandise sales.",2,Business
"National Foods Says Shares Worth as Much as A\$6.65 (Update2) National Foods Ltd., Australia #39;s biggest fresh milk producer, said its shares are worth as much as 22 percent more than Fonterra Cooperative Group Ltd.",2,Business
"Stelco says losing biggest customer General Motors Stelco Inc. (STEa.TO: Quote, Profile, Research) said on Friday that it would be losing General Motors (GM.N: Quote, Profile, Research) , its biggest customer ",2,Business
Ex-PeopleSoft chief #39;s lie contributed to his downfall Former PeopleSoft chief executive Craig Conway has admitted that he lied to Wall Street analysts about the health of the business during his defence against the hostile bid from rival Oracle.,2,Business
Dollar Falls to New Low Against Euro  LONDON (Reuters) - The dollar hit a fresh record low  against the euro and a nine-year low on a trade-weighted index  on Monday as investors continued to shun the greenback on  worries over the United States' bloated deficits.,2,Business
"Oil Higher as Ivan Hits U.S. Shores  LONDON (Reuters) - World oil prices rose on Thursday as  Hurricane Ivan reached the U.S. Gulf Coast, shutting more than  1 million barrels daily of output in the Gulf of Mexico and 13  percent of U.S. refining capacity.",2,Business
"Former AOL Chairman Heads Luxury Travel Firm Steve Case, America Online Inc. #39;s former chairman, bought a majority stake in Exclusive Resorts LLC, a two-year-old luxury travel company, and signed on as the company #39;s chairman.",2,Business
"Crude oil may rise on supply threats Crude oil futures in New York, after passing US\$49 a barrel, may rise further next week on increasing concern that shipments will be curtailed just as demand accelerates, a Bloomberg survey of traders and analysts showed.",2,Business
KMart to Sell 18 Stores to Home Depot (Reuters) Reuters - Retailer Kmart Holdings Corp. (KMRT.O)\on Monday said it finalized a deal to sell 18 of its stores to\Home Depot Inc. (HD.N) for  #36;271 million.,2,Business
"Home Depot to Pay \$5.5 Mln in Case  NEW YORK (Reuters) - Home Depot Inc., the world's largest  home improvement retailer, agreed to pay \$5.5 million to settle  discrimination claims brought by some workers at its Colorado  stores, the U.S. Equal Employment Opportunity Commission (EEOC)  said on Wednesday.",2,Business
Nintendo's DS beats sales target Japanese computer games firm Nintendo raises its sales target for the DS handheld  games console after strong early sales.,2,Business
"Shoppers give Sears, Kmart merger mixed reviews TRAVERSE CITY - Word of the merger between retail giants Sears and Kmart struck some local shoppers like an out-of-the-blue-light special - while others found it as exciting as a 25-cent rebate.",2,Business
"German business confidence drops Business confidence in Germany, Europe #39;s largest economy, has fallen to its lowest level in more than a year, over concerns at a strengthening euro.",2,Business
"Falling oil prices lift blue chips BLUE chips in the United States recovered ground on Friday as falling oil prices offset a profit warning from aluminium-maker Alcoa, while a tech rally was fuelled by software-maker Oracle Corp.",2,Business
MG Rover says stake not part of talks MG Rover #39;s talks with Shanghai Automotive Industry (SAIC) over a cooperation agreement do not include the Chinese carmaker buying or taking ,2,Business
"Vivendi Ups Forecast After Strong Quarter  PARIS (Reuters) - France's largest media company, Vivendi  Universal, raised its 2004 earnings forecast as it reported a  19 percent increase in third-quarter underlying operating  profit, buoyed by a rebound in music and strong mobile phone  sales.",2,Business
"Yugansk Could Be Sold for \$3.75 Bln Yukos #39; main production unit, Yuganskneftegaz, could be sold off in a single-bid, closed auction in just over a month #39;s time, a spokesman for the Federal Property Fund said Monday.",2,Business
"Marsh  amp; McClennan CEO quits The head of Marsh  amp; McLennan Companies Inc., the nation #39;s largest insurance broker, resigned Monday, clearing the way for the settlement of bid-rigging charges brought by New York #39;s attorney general.",2,Business
"S P Lifts Calif. Bond Rating 3 Notches (Reuters) Reuters - Standard   Poor's Ratings\Services on Tuesday raised its general obligation bond rating\on California to 'A' from 'BBB,' citing an easing of the Golden\State's cash crunch.",2,Business
"Today #39;s business news Intel named President Paul Otellini as its next chief executive officer, choosing a non-engineer to run the world #39;s largest computer-chip maker for the first time.",2,Business
"Nun likes eating with Stewart ALDERSON, W.VA. - The food at the Federal Correctons Camp is nothing to write home about - unless one is eating it with Martha Stewart.",2,Business
"Oil Marches Toward  #36;50, Weighs on Stocks (Reuters) Reuters - Oil prices marched toward  #36;50 a\barrel on Friday, weighing on Asian stock markets as investors\fretted over the impact of high energy costs on corporate\profits, consumer spending and economic growth in general.",2,Business
Jaguar workers resigned to closure Business leaders in the West Midlands are bracing themselves for the potentially disastrous impact of any decision to close the local Jaguar factory.,2,Business
"US weekly jobless claims rise The US Labor Department said Thursday the number of workers filing first-time applications for unemployment benefits rose by 10,000 last week.",2,Business
"Wal-Mart Says November Sales Fell Short of Forecast; Rose 0.7 Wal-Mart Stores Inc., the world #39;s largest retailer, estimated November sales at US stores open at least a year rose about 0.7 percent, less than its forecast, as the company scaled back ",2,Business
"Theede #39;s  #39;Day of Reckoning #39; Looms Yukos is calling for an extraordinary shareholders meeting Dec. 20 to consider whether to file for bankruptcy under the crippling weight of \$14 billion in outstanding tax claims, or to pave the way for an ",2,Business
"Mutual Funds Quarterly Everywhere they look, uncertainty looms - from the Iraq war to the choice of president to the nation #39;s slow-motion recovery. The cautious outlook has led to cautious action, which could be seen in the fairly ",2,Business
"HP unveils 25 fresh consumer electronics products Hewlett-Packard on Friday will launch 25 consumer products, part of its push toward digital entertainment as some of its other units struggle.",2,Business
"Consent decrees hit Viacom for \$1 mil, Disney for \$500K Federal regulators reached consent decrees with Viacom and Disney on Thursday for violating the rules limiting the amount and type of commercials the networks aired on children #39;s #39; TV shows.",2,Business
"NZ NGC Says Will End Merger Talks With Other Companies WELLINGTON (Dow Jones)--NGC Holdings Ltd. (NGC.NZ), a New Zealand gas distribution and metering concern, Thursday said it will end ongoing merger discussions with fellow energy companies following a decision ",2,Business
"Bear Stearns Profit Falls  NEW YORK (Reuters) - Brokerage Bear Stearns Companies  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BSC.N target=/stocks/quickinfo/fullquote""&gt;BSC.N&lt;/A&gt; on Wednesday said quarterly profit fell 10 percent hurt  by lower investment banking revenue and higher expenses.",2,Business
"Be Happy, Put Retirement Fears to Rest  WASHINGTON (Reuters) - If retirement fears were  color-coded, they would be somewhere between orange and red  right now.",2,Business
"Freddie Mac May Face SEC Action WASHINGTON (Reuters) - Freddie Mac (FRE.N: Quote, Profile, Research) , the No. 2 US mortgage finance company, on Wednesday said it may face civil action from the US Securities and Exchange Commission for possible violations of securities laws. ",2,Business
Can Tommy Cut It? Tommy Hilfiger is the latest exec to get a reality show. Will it help company sales?,2,Business
"Giuliani #39;s Firm Buys Investing Banking Unit of Ernst  amp; Young Rudolph W. Giuliani #39;s consulting firm has branched out to Wall Street with plans to acquire an investment banking firm, even as he allows rumors about his political ambitions to float.",2,Business
"Gas Prices Dip to Average  #36;1.96 a Gallon (Reuters) Reuters - The price of a gallon of gasoline in\the United States fell over the last two weeks during a\seasonally slow consumption period, according to an industry\analyst.",2,Business
"Stocks Seen Flat at Open; Oil Edging Up US stocks look to open flat on Monday as investors pause after a busy week on Wall Street, with oil prices ticking higher and the dollar still hovering near record lows.",2,Business
"Stronach mum on Tobin Auto parts magnate Frank Stronach offered few details Monday on the circumstances leading up to Brian Tobin #39;s sudden departure from two of his companies, refusing to comment on reports of friction between the two .",2,Business
"Day after Thanksgiving busy for yule tree farms Danville -- Liesel and Jeff Ray, of Avon, followed tradition Friday morning when they left the house. No, they did not head to the nearest mall, hoping to be the first in line for Christmas bargains.",2,Business
"Stocks steady on retail results Consumers return to stores in October, but holiday shopping looks tame. Oil holds above \$50 per barrel. Constellation seals the deal for Mondavi.",2,Business
"Delta Pilots Tell Negotiators to Get Pact  NEW YORK (Reuters) - Delta Air Lines Inc.'s pilots union on  Tuesday ordered its negotiators to strike a deal with the  carrier to address the possible retirement of a large number of  pilots, which could lead to grounded flights and push Delta  toward bankruptcy.",2,Business
Citigroup #39;s Ex-Exec May Face SEC Action Citigroup Inc. on Friday said US securities regulators are thinking of recommending enforcement proceedings against the former head of Citigroup Global Investment Management.,2,Business
EPA Backs Nanomaterial Safety Research The Environmental Protection Agency has awarded \$4 million in grants to study the health and environmental risks posed by manufactured nanomaterials -- the new and invisibly tiny materials that ,2,Business
"Secrecy shrouds US e-vote machines THE three companies that certify the US #39; voting technologies operate in secrecy, and refuse to discuss flaws in the ATM-like machines to be used by nearly one in three voters in the presidential poll in November.",2,Business
Putin Approves Merger Between Gazprom and Rosneft Russian President Putin approved the suggestion made by Prime Minister Fradkov to promptly liberalize the share market of natural gas monopoly Gazprom .,2,Business
"Posco stock hits lifetime high on Nissan order SEOUL: Shares in Posco hit a lifetime high early on Friday, after Japanese carmaker Nissan Motor sought more steel shipments from the worlds fifth-largest steel maker.",2,Business
"Motorola 3rd-Qtr Net Quadruples; Market Share Drops (Update5) Motorola Inc., the world #39;s second- largest maker of mobile phones, said third-quarter profit quadrupled as new handset models increased sales.",2,Business
"Stocks Lower After Greenspan Testimony Investors focused instead on uncertainty about the health of the economy, third-quarter earnings pre-announcements, and fiscal policy.",2,Business
"UPDATE 2-Fed #39;s Santomero sees solid growth, measured hikes The US economy should grow about 4 percent next year, giving the Federal Reserve room to continue raising interest rates at a measured pace, Philadelphia ",2,Business
Wall St. Seen Mixed; Retailers Eyed (Reuters) Reuters - A mixed opening is seen for U.S. on\Tuesday as markets await earnings from retail giants Wal-Mart\Stores  and Home Depot  and inflation data to\evaluate the impact of high oil prices on the economy.,2,Business
"Rayovac to Buy United Industries (Reuters) Reuters - Battery maker Rayovac Corp.  on\Tuesday said it would buy United Industries Corp., a maker of\lawn and garden products, for about  #36;476 million in cash and\stock in a bid to diversify its product mix.",2,Business
"Building a Fortune Fortune Brands' CEO talks about the company's history, expansion, and innovation.",2,Business
High Court To Decide Cable Case The Supreme Court yesterday agreed to consider whether the federal government should require cable television operators to open their cable lines to Internet service providers offering competing services.,2,Business
"Johnson Controls Earnings Rise 24 Percent  CHICAGO (Reuters) - Johnson Controls Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JCI.N target=/stocks/quickinfo/fullquote""&gt;JCI.N&lt;/A&gt;, on  Tuesday said quarterly earnings rose 24 percent on growth in  both its automotive interiors and building controls businesses.",2,Business
"Ericsson Warns on Growth A predicted slowdown in future market growth has taken the shine off Ericsson AB #39;s (Nasdaq: ERICY - message board) impressive third quarter results today, sending its share price spiraling down (see Ericsson Ups Q3 Profit).",2,Business
"Strong dollar  #39;to blame #39; TREASURER Peter Costello warned yesterday that exporters faced a challenging year, blaming the strength of the Australian dollar for an uncomfortably large current account deficit.",2,Business
"Getting wine online For many wine aficionados, the most important case in years is about to be opened. On Tuesday, the US Supreme Court will hear arguments from small wineries and state regulators ",2,Business
"FDA to Review Post-Market Safety Checks The US Food and Drug Administration on Friday asked an outside group to review the way it monitors safety risks associated with medicines already on the market, such as Merck  amp; Co.",2,Business
"ASEAN recognizes China as market economy (AFP) AFP - The Association of Southeast Asian Nations (ASEAN) has recognised China as a full market economy, Chinese state press reported following a meeting of ASEAN finance ministers in Indonesia.",2,Business
"Wal-Mart may settle immigration case  Wal-Mart Stores Inc. , the world's number one retailer, is in talks with the US Attorney for the Middle District of Pennsylvania to settle an investigation into whether it knowingly hired contractors who used illegal immigrants to clean its stores.",2,Business
"Will IBM sell PC business? p2pnet.net News - IBMs PC business is up for grabs - and the new owners could be Chinese, says the New York Times. While IBM long ago ceded the lead in the personal computer market to Dell and Hewlett ",2,Business
"US Air Pilots Agree to New Talks US Airways and its pilots union said on Saturday that they were willing to resume talks over a \$295 million package of concessions, as time ran short for the company ",2,Business
Delta Air Reaches Deal on Pilot Retirements ATLANTA -- Delta Air Lines (DAL) and its pilots union reached a tentative agreement that allows the struggling airline to temporarily bring back recently retired pilots to the cockpit to avert staffing shortages which the company has warned could force it ,2,Business
"World Bank predicts growth for countries The world #39;s developing countries this year will turn in the strongest economic growth in three decades and should continue to enjoy solid expansion in 2005 and 2006, the World Bank predicted Tuesday.",2,Business
"US Airways shares rise on hopes for pilots pact Shares of US Airways (UAIR.O: Quote, Profile, Research) rose more more than 5 percent on Thursday after the airline #39;s pilots union said it may soon agree on a plan to cut wages and benefits to help the carrier avoid a second ",2,Business
"Dollar Up After Fed, Tokyo Shares Slide  SINGAPORE (Reuters) - The dollar rebounded on Thursday,  lifting shares of some Asian exporters, after the Federal  Reserve raised interest rates as expected and indicated it  would press ahead with further increases at a measured pace.",2,Business
Dutch candour Rijkman Groenink has learnt the hard way. The ABN Amro chief executive admits frankly that his  quot;inexperience as a leader quot; lay behind over-ambition and mistakes when he took over at the Dutch bank 4years ago.,2,Business
"Top Economic Adviser to Bush Is Leaving Post Stephen Friedman, who left Wall Street to assume one of the top economic posts in the White House, will return to the private sector Dec. 31 after two quiet years in Washington, White House officials announced yesterday.",2,Business
Schering-Plough and Bayer Ink Deal Schering-Plough (SGP:NYSE - news - research) Monday announced a broad marketing agreement with Germany #39;s Bayer (BAY:NYSE - news - research) that both companies said will lead to a more efficient use of their marketing and sales strengths.,2,Business
"Cemex buying UK #39;s RMC Group Mexico #39;s Cemex, one of the world #39;s largest makers of concrete will pay \$4.1 billion for British rival RMC Group, the Wall Street Journal reported Monday.",2,Business
Legal Loophole Inflates Profits in Student Loans The government is paying hundreds of millions of dollars in unnecessary subsidies to student loan companies even though the White House has the authority to cut them off.,2,Business
"Nokia To Come Out with 40 New Handsets in 2005 Nokia, the world #39;s largest maker of mobile phones, plans to bring 40 new handsets to the market in 2005 as it seeks to expand its already dominant market share in the face of increased competition from rivals Motorola, Samsung Electronics and Sony Ericsson ",2,Business
"Update 5: Time Warner, AOL Settle Securities Fraud Time Warner Inc. agreed Wednesday to pay \$210 million to settle criminal securities fraud charges brought by the Justice Department against the company #39;s America Online unit.",2,Business
A Dollar for 85 Cents Closed-end mutual funds offer more bang for your investing buck as long as they are trading at a discount.,2,Business
"US Economy Grew at Slower Pace Than Expected he United States economy grew more slowly in the second quarter than previously stated, as it struggled under an increasing trade deficit and a slowdown in consumer spending, the Commerce Department said in a report today.",2,Business
"GM Pulls 'Jack Flash' Corvette Ad  DETROIT (Reuters) - Protests from seven safety groups  prompted General Motors Corp. to pull a television ad that  shows a young boy driving a Corvette sports car so recklessly  that it goes airborne, officials of the automaker said on  Wednesday.",2,Business
"UPDATE 3-Gambro sells US kidney clinics unit to DaVita Swedish kidney-care company Gambro AB (GAMBa.ST: Quote, Profile, Research) said on Tuesday it signed a \$3.05 billion deal to sell its US clinics ",2,Business
AT T Posts \$7.1 Billion Loss on Writedown  WASHINGTON (Reuters) - AT T Corp. on Thursday reported a  \$7.1 billion third-quarter loss due to an \$11.4 billion  writedown of its assets after its retreat from consumer  services and other restructuring charges.,2,Business
"Peoplesoft Partners Shocked, Thrilled Company founder and former CEO Dave Duffield is now back aboard full time, replacing the ousted former CEO Craig Conway. Solution providers, while shocked at Conway #39;s unexpected departure, were largely thrilled that Duffield is back full throttle.",2,Business
"Record Oil Prices Weigh on Asian Shares  SINGAPORE (Reuters) - Oil prices hit record highs on  Thursday, fueling gains in some energy stocks, but fears that  high power costs will dent household incomes, raise firms'  expenses and hurt global growth weighed on Asian share markets.",2,Business
Stocks poised to drop US stock futures pointed to a sharply lower start Friday as Intel Corp. #39;s disappointing third-quarter revenue and margin forecast sent chip stocks tumbling overseas.,2,Business
"Hollinger Inc. Chief Executive Conrad Black Resigns (Update4) Conrad Black quit as chairman and chief executive officer of Hollinger Inc., the company that controls the publisher of the Chicago Sun-Times, preempting a court decision that may have ousted him as early as today.",2,Business
"U.S. Stocks Gain as Oil Falls  NEW YORK (Reuters) - U.S. stocks closed higher on Monday  after a drop in oil prices eased worries about high energy  costs, although disappointing earnings from diversified  manufacturer 3M Co.&lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MMM.N target=/stocks/quickinfo/fullquote""&gt;MMM.N&lt;/A&gt; curbed gains on the blue-chip Dow.",2,Business
"Palm school signs \$500,000 contract with Coke, continuing trend of &lt;b&gt;...&lt;/b&gt; It #39;s the real thing: \$500,000 for William T. Dwyer High School during the next seven years. Administrators just finished negotiating a new contract with Coca-Cola, which will have exclusive ",2,Business
"Coke Enterprises Cuts Earnings Forecast  CHICAGO (Reuters) - Coca-Cola Enterprises Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CCE.N target=/stocks/quickinfo/fullquote""&gt;CCE.N&lt;/A&gt;, the  world's largest bottler of Coca-Cola drinks, on Wednesday  lowered its earnings forecast for the year, citing lower-than  expected volume in North America and Europe.",2,Business
"Another Blow from the WTO LOS ANGELES - 09/09/04 - For the third time in as many weeks, the World Trade Organization has handed down decisions against US ruling against US anti-dumping and cotton subsidy policies, and rejecting Washington #39;s appeal of an earlier ruling upholding ",2,Business
"Hiring Spurt Helps Sustain US Growth Consumer spending accelerated in October as a surge in hiring led to the biggest rise in incomes in five months, the government reported yesterday.",2,Business
"Stelmar to Be Acquired for \$1.3 Billion Stelmar Shipping Ltd. on Monday said it has agreed to be acquired by Overseas Shipholding Group Inc. for \$1.3 billion, including debt assumption.",2,Business
"Reaction To The PeopleSoft/Oracle Merger When Internet-based companies, especially ones the size of Oracle and PeopleSoft, announce fundamental changes, responses are usually swift.",2,Business
"Opec #39;s new cash pile THE rise in the price of crude oil over the last several months has brought the 11 members of Opec an unprecedented windfall, so much so it has revealed some cracks within what was supposedly the cartel #39;s public unity on prices.",2,Business
"Amazon to Take Searches on Web to a New Depth Amazon.com, the e-commerce giant, plans to take aim at the Internet search king Google with an advanced technology that the company says will take searches beyond ",2,Business
"Microsoft to set up R amp;D unit in Bangalore Microsoft Corporation is further expanding its presence in India with plans to open a research centre in Bangalore. The latest Microsoft research campus will open in January 2005, the Redmond, Washington-based software giant said.",2,Business
"States may rethink terms Though California regulators have signed off on the merger between WellPoint Health Networks Inc. and Anthem Inc., states that had approved the deal months ago may raise new concerns based on the settlement terms here.",2,Business
\$616m for Coles will silence the doubters JOHN Fletcher yesterday claimed Coles Myer #39;s \$616.5 million profit was  quot;the kind of result every CEO actually dreams about quot;.,2,Business
"Will Russia, the Oil Superpower, Flex Its Muscles? Russia is again emerging as a superpower - but the reason has less to do with nuclear weapons than with oil.",2,Business
Safeway Earnings Fall on Strike Impact Safeway Inc. said third quarter net income fell to 35 cents a share from 45 cents a year ago due to the continued impact of the Southern California strike that was settled in the first quarter of this year.,2,Business
"The long good buy MICK Davis, the South African-born chief executive of Anglo-Swiss mining giant Xstrata, clearly has a thing for Australia. Perhaps it #39;s because this country keeps offering him the opportunity to buy great ",2,Business
Applied Digital Shares Jump on Chip OK Shares of Applied Digital Solutions Inc. and Digital Angel Corp. soared Wednesday morning on news the companies #39; VeriChip implantable radio frequency identification microchip for humans has been cleared by ,2,Business
"Fannie Mae Crisis Raises Concerns on Leadership Fannie Maes chief, Franklin Raines, once seen as a rising star and possible future Treasury secretary, may have to reassess his ambitions.",2,Business
United reaches tentative pact with pilots on givebacks An expert says the agreement probably will make it easier to reach cost-cutting deals with the ailing carriers other unions. United Airlines is making headway in its efforts to trim labor costs by \$725 ,2,Business
"Grocery outlook grimmer The grocery workers union representing about 19,000 members in the Sacramento Valley have terminated a contract extension with Safeway, Albertson #39;s and Ralphs, increasing the threat of a strike at stores throughout Northern California.",2,Business
"Wild Oats sees 3Q, full-year losses Shares plunge, company says to miss Wall Street forecasts as price cuts, expansion squeeze margins. NEW YORK (Reuters) - Wild Oats Markets Inc.",2,Business
"Economy posts 6.2 growth in second quarter The countrys gross domestic product (GDP) rose 6.2 percent in the second quarter of the year, while gross national product (GNP) went up by 5.7 percent despite the rising world oil prices.",2,Business
"Citigroup division ordered to pay fine, restitution for high-risk &lt;b&gt;...&lt;/b&gt; Securities regulators have ordered a division of Citigroup Inc. to pay \$478,000 in a fine and restitution for allegedly recommending high-risk commodity futures funds to people who shouldn ",2,Business
Tobacco Rider Adds Fire to Debate Over Corporate Tax Bill House Republican negotiators beat back Senate efforts to more aggressively regulate tobacco and to more strictly limit tax shelters yesterday as a congressional conference committee moved ,2,Business
"Insurance fees under fire Top insurance brokers in Hong Kong have stopped accepting controversial commissions from insurance companies, reflecting the continuing fallout from a scandal rocking the industry in the US.. Sources within ",2,Business
"11th Circuit orders resentencing for HealthSouth exec BIRMINGHAM, Ala. Former HealthSouth executive Emery Harris must be resentenced. That #39;s the ruling from the Atlanta-based 11th US- Circuit Court of Appeals.",2,Business
"Cairn to oppose cess on output Cairn Energy Plc, which plans to produce 80,000-1,00,000 barrel of crude oil per day from its Mangala and Aishwariya fields in Rajasthan, is disputing a tax that has been imposed on production.",2,Business
"Dallas Morning News to Lose Jobs  NEW YORK (Reuters) - Belo Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BLC.N target=/stocks/quickinfo/fullquote""&gt;BLC.N&lt;/A&gt; said on Wednesday  it would cut more than 3 percent of its work force, mostly at  its Dallas Morning News, which is grappling with a recent  scandal into inflated circulation data provided to advertisers.",2,Business
"Smithfield Foods Reports Higher Profit  CHICAGO (Reuters) - Smithfield Foods Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SFD.N target=/stocks/quickinfo/fullquote""&gt;SFD.N&lt;/A&gt;, the  largest U.S. hog and pork producer, on Tuesday reported  higher  fiscal second-quarter profit due to strong hog prices and the  acquisition last year of Farmland Foods.",2,Business
\$8.8m Oracle bid nears judgment day Two major PeopleSoft Inc. shareholders yesterday indicated they would split their votes on whether to accept Oracle Corp's \$8.8 billion hostile takeover bid.,2,Business
"Toys R Us Fights to Stay Afloat in Toy Business Despite fierce competition from dominant of discount chains like Wal-Mart and Target, Toys R Us Inc. is betting its survival on low prices, strong inventory and good customer service.",2,Business
"Microsoft #39;s Second Mistake: Boring Upgrades Opinion: In Part II of his series on Microsoft #39;s biggest failures, David Coursey claims the software giant has failed miserably to create upgrades that excite its users.",2,Business
"The Dollar Loses Ground  LONDON (Reuters) - The dollar lost ground on Friday after a  stronger than expected German business sentiment survey boosted  the euro, but thin pre-holiday trade made moves erratic.",2,Business
"J.C. Penney Posts Second-Quarter Profit (Reuters) Reuters - Department store operator J.C. Penney\Co. Inc. (JCP.N) on Tuesday posted a second-quarter profit,\reversing a year-earlier loss, helped by inventory controls and\strong department store sales.",2,Business
\$210m settlement in AOL fraud inquiry Time Warner agreed to pay \$210m (108m) yesterday to settle criminal fraud charges related to its internet service provider America Online.,2,Business
"\$100 for bite of Apple? Stock ripe to double, analyst says Apple Computer shares surged to a four-year high yesterday after a Piper Jaffray analyst said the stock may almost double to \$100 within a year, citing a survey that shows the iPod digital ",2,Business
"Investigators Find Deceptive Practices at Aon, Too Investigators for the New York attorney general have discovered evidence of deceptive and coercive practices, at Aon, the world's second-largest broker of insurance.",2,Business
"Shoppers Raise Their Red Flags  Whenever I organize my e-mails for an occasional column on reader feedback, I am amazed at the deluge on any subject involving customer service.",2,Business
UK PRESS: HSBC Interested In \$3B Federated Card Ops LONDON (Dow Jones)--HSBC Holdings PLC (HBC) has expressed an interest in the \$3 billion store and credit card operations of Federated Department Stores Inc.,2,Business
Timing Is Everything   Here's just what you need: another complication involving individual retirement accounts.,2,Business
"Japan July jobless rate 4.9 percent, analysts see no economic stumble (AFP) AFP - Japan's jobless rate rose to a worse-than-expected 4.9 percent in July but the government said the uptick in unemployment was mainly caused by young people leaving positions to search for new jobs.",2,Business
"Package deals One day, Ed Blain hopes to deliver sermons from the pulpit. This holiday season, he's happy to help sort packages.",2,Business
"Tokyo Stocks Edge Up, Techs Regain Ground (Reuters) Reuters - Tokyo stocks edged up on Thursday as tech\issues bounced back after their U.S counterparts made gains,\but car firms such as Honda Motor Co. Ltd. were a bit lower,\hurt by a fall in U.S. industry sales for August.",2,Business
"CA Taps IBM Vet John Swainson As CEO Swainson, a 26-year IBMer, most recently led the worldwide sales organization for the company #39;s software group. He replaces interim CEO Kenneth Cron.",2,Business
"Facts on Stem Cells This summer marks the third anniversary of President Bush #39;s announcement of his policy on stem cell research. In the intervening years, the subject has become a polarizing flash point for American politics and a focal point for the presidential campaign.",2,Business
"New Hummer Is Smaller, Cheaper and Less Gas Hungry The new junior member of the Hummer family, dubbed H3, is seen as critical to the survival of a brand that has been treading water this year.",2,Business
"Dollar Tree Spreads Roots Discount retailer meets expectations, forecasts 19 earnings gain next quarter.",2,Business
"GE Capital vs. the Small-Town Folk Hero Aaron M. Feuestein, a corporate folk hero who paid workers out of his own pocket during a rough patch, wants to buy his old company back. A storybook ending, right? Not quite.",2,Business
DVD rental firm sees profit shrinking in 2005 SAN FRANCISCO (CBS.MW) -- Shares of Netflix tumbled 37 percent following the company #39;s revelation that it plans to cut prices and sacrifice profit in order to stay competitive.,2,Business
Microsoft to Pay Novell \$536 Million Microsoft will pay Novell \$536 million to settle an antitrust dispute. Novell plans to file a new suit againt Microsoft regarding word-processing software.,2,Business
Panel Chief Denies Knowing About Item on Inspecting Tax Returns The chairman of the appropriations subcommittee with jurisdiction over the I.R.S. budget said the measure had been inserted without his knowledge.,2,Business
"Not so fast, panel orders Bruandwo IN ordering a one-week extension of its takeover bid for Australian Leisure  amp; Hospitality last night, the Takeovers Panel clearly considers that Bruandwo, with its adviser UBS, has been too clever in seeking to defeat its rival joint bidder, CMM Hotel  amp; ",2,Business
Update 1: Jury Orders Medtronic to Pay \$110 Million A federal court jury on Tuesday ordered a Medtronic subsidiary to pay about \$110 million in a dispute between the company and a doctor who invented some of its spinal fusion technologies.,2,Business
"Wal-Mart CEO Sees Strong Finish to Year Wal-Mart Stores Inc. #39;s (WMT.N: Quote, Profile, Research) Chief Executive Lee Scott is  quot;optimistic quot; about the holiday season and expects a  quot;strong finish quot; to the year, he said on Tuesday.",2,Business
"Perry doubts it will stand; Hutchison says state still needs &lt;b&gt;...&lt;/b&gt; While Gov. Rick Perry on Friday questioned whether a state district judge #39;s ruling on public school finance would be upheld by the Texas Supreme Court, US Sen. Kay Bailey Hutchison ",2,Business
"Ellison earns \$3.85 million in FY04 Oracle Corp. Chief Executive Larry Ellison took home \$3.85 million in salary and bonuses in fiscal 2004, according to a Friday filing with securities regulators.",2,Business
"Crude Oil Drops as Threats to Supply From Iraq, Russia Diminish Crude oil futures fell close to a one- month low on expectations a cease-fire in southern Iraq will reduce the sabotage of oil pipelines and supplies from Russia will increase.",2,Business
House Backs \$388 Billion Spending Bill  WASHINGTON (Reuters) - The U.S. House of Representatives on  Saturday easily backed a \$388 billion package financing  government programs in this fiscal year from bus stops to  foreign aid after days of battling over measures in the bill.,2,Business
Fuel costs may not rise during holiday Falling crude oil prices this week suggest that Americans might dodge the surge in gasoline prices that experts had predicted for the weeks leading up to the Labor Day weekend.,2,Business
